Timestamp,Actual Price,Low 95%,High 95%,Width,Hit
2026-04-30 00:00:00 UTC,"$76,248.74","$75,077.87","$76,373.90","$1,296.04",YES
2026-04-29 23:00:00 UTC,"$75,780.00","$75,262.07","$76,477.09","$1,215.02",YES
2026-04-29 22:00:00 UTC,"$75,927.38","$75,296.62","$76,469.35","$1,172.73",YES
2026-04-29 21:00:00 UTC,"$75,933.93","$74,895.35","$76,274.95","$1,379.60",YES
2026-04-29 20:00:00 UTC,"$75,676.79","$74,855.43","$76,094.69","$1,239.26",YES
2026-04-29 19:00:00 UTC,"$75,563.86","$74,841.20","$76,038.74","$1,197.54",YES
2026-04-29 18:00:00 UTC,"$75,513.91","$75,495.02","$76,642.24","$1,147.22",YES
2026-04-29 17:00:00 UTC,"$76,184.01","$75,163.65","$76,234.24","$1,070.58",YES
2026-04-29 16:00:00 UTC,"$75,803.54","$75,328.26","$76,464.65","$1,136.39",YES
2026-04-29 15:00:00 UTC,"$75,924.25","$75,966.72","$77,166.02","$1,199.30",NO
2026-04-29 14:00:00 UTC,"$76,570.00","$76,177.22","$77,449.39","$1,272.17",YES
2026-04-29 13:00:00 UTC,"$76,783.43","$76,550.80","$77,860.45","$1,309.65",YES
2026-04-29 12:00:00 UTC,"$77,143.68","$76,957.96","$78,435.25","$1,477.29",YES
2026-04-29 11:00:00 UTC,"$77,590.03","$77,239.02","$78,163.93",$924.91,YES
2026-04-29 10:00:00 UTC,"$77,619.61","$77,161.63","$78,186.54","$1,024.92",YES
2026-04-29 09:00:00 UTC,"$77,642.00","$76,531.80","$77,614.31","$1,082.51",NO
2026-04-29 08:00:00 UTC,"$77,046.32","$76,482.07","$77,706.00","$1,223.93",YES
2026-04-29 07:00:00 UTC,"$77,053.64","$76,482.97","$77,770.15","$1,287.18",YES
2026-04-29 06:00:00 UTC,"$77,031.06","$76,680.29","$77,992.25","$1,311.96",YES
2026-04-29 05:00:00 UTC,"$77,288.38","$76,887.05","$77,734.63",$847.57,YES
2026-04-29 04:00:00 UTC,"$77,269.76","$76,502.14","$77,474.45",$972.30,YES
2026-04-29 03:00:00 UTC,"$76,994.78","$76,037.56","$77,015.13",$977.57,YES
2026-04-29 02:00:00 UTC,"$76,531.29","$76,101.10","$77,056.17",$955.08,YES
2026-04-29 01:00:00 UTC,"$76,571.00","$76,059.18","$76,971.62",$912.45,YES
2026-04-29 00:00:00 UTC,"$76,512.00","$75,888.10","$76,829.28",$941.18,YES
2026-04-28 23:00:00 UTC,"$76,342.77","$75,762.27","$76,676.78",$914.50,YES
2026-04-28 22:00:00 UTC,"$76,242.17","$75,909.30","$76,821.67",$912.37,YES
2026-04-28 21:00:00 UTC,"$76,357.15","$76,006.71","$76,870.00",$863.30,YES
2026-04-28 20:00:00 UTC,"$76,463.95","$75,850.44","$76,767.88",$917.45,YES
2026-04-28 19:00:00 UTC,"$76,330.97","$75,741.47","$76,640.17",$898.70,YES
2026-04-28 18:00:00 UTC,"$76,242.18","$75,601.21","$76,647.16","$1,045.95",YES
2026-04-28 17:00:00 UTC,"$76,187.30","$75,585.62","$76,562.56",$976.95,YES
2026-04-28 16:00:00 UTC,"$76,125.04","$75,485.20","$76,499.69","$1,014.50",YES
2026-04-28 15:00:00 UTC,"$76,066.38","$75,395.05","$76,428.42","$1,033.37",YES
2026-04-28 14:00:00 UTC,"$75,949.99","$75,628.46","$76,680.26","$1,051.80",YES
2026-04-28 13:00:00 UTC,"$76,189.84","$75,817.37","$76,766.12",$948.75,YES
2026-04-28 12:00:00 UTC,"$76,372.05","$75,699.03","$76,703.82","$1,004.79",YES
2026-04-28 11:00:00 UTC,"$76,229.00","$76,111.88","$77,059.30",$947.43,YES
2026-04-28 10:00:00 UTC,"$76,618.35","$76,109.47","$77,024.35",$914.88,YES
2026-04-28 09:00:00 UTC,"$76,598.00","$76,343.99","$77,286.95",$942.96,YES
2026-04-28 08:00:00 UTC,"$76,858.59","$76,373.51","$77,305.04",$931.53,YES
2026-04-28 07:00:00 UTC,"$76,879.28","$76,184.12","$77,190.84","$1,006.72",YES
2026-04-28 06:00:00 UTC,"$76,720.00","$76,350.48","$77,365.34","$1,014.85",YES
2026-04-28 05:00:00 UTC,"$76,885.98","$76,341.70","$77,375.16","$1,033.47",YES
2026-04-28 04:00:00 UTC,"$76,888.08","$76,236.18","$77,347.83","$1,111.64",YES
2026-04-28 03:00:00 UTC,"$76,815.18","$76,346.05","$77,415.44","$1,069.39",YES
2026-04-28 02:00:00 UTC,"$76,890.93","$76,478.82","$77,717.69","$1,238.87",YES
2026-04-28 01:00:00 UTC,"$77,084.68","$76,844.37","$77,979.98","$1,135.61",YES
2026-04-28 00:00:00 UTC,"$77,379.62","$76,819.24","$77,828.82","$1,009.58",YES
2026-04-27 23:00:00 UTC,"$77,371.32","$76,530.75","$77,494.16",$963.42,YES
2026-04-27 22:00:00 UTC,"$77,066.42","$76,236.35","$77,274.13","$1,037.78",YES
2026-04-27 21:00:00 UTC,"$76,786.81","$76,386.92","$77,440.82","$1,053.91",YES
2026-04-27 20:00:00 UTC,"$76,960.43","$76,217.84","$77,353.82","$1,135.99",YES
2026-04-27 19:00:00 UTC,"$76,878.07","$76,077.56","$77,367.69","$1,290.13",YES
2026-04-27 18:00:00 UTC,"$76,834.06","$75,922.19","$77,402.89","$1,480.70",YES
2026-04-27 17:00:00 UTC,"$76,743.24","$76,068.12","$76,947.42",$879.30,YES
2026-04-27 16:00:00 UTC,"$76,618.59","$76,299.52","$77,271.83",$972.31,YES
2026-04-27 15:00:00 UTC,"$76,793.09","$77,268.54","$78,274.22","$1,005.68",NO
2026-04-27 14:00:00 UTC,"$77,815.25","$77,181.52","$78,206.50","$1,024.99",YES
2026-04-27 13:00:00 UTC,"$77,746.74","$77,106.77","$78,146.54","$1,039.76",YES
2026-04-27 12:00:00 UTC,"$77,667.36","$77,245.25","$78,354.88","$1,109.63",YES
2026-04-27 11:00:00 UTC,"$77,844.26","$77,246.97","$78,440.89","$1,193.92",YES
2026-04-27 10:00:00 UTC,"$77,850.01","$77,183.79","$78,535.88","$1,352.08",YES
2026-04-27 09:00:00 UTC,"$77,900.01","$76,930.64","$78,627.25","$1,696.62",YES
2026-04-27 08:00:00 UTC,"$77,804.34","$76,498.60","$78,610.00","$2,111.40",YES
2026-04-27 07:00:00 UTC,"$77,606.60","$77,184.74","$78,116.60",$931.86,YES
2026-04-27 06:00:00 UTC,"$77,700.12","$77,264.72","$78,381.89","$1,117.17",YES
2026-04-27 05:00:00 UTC,"$77,785.54","$78,371.16","$79,658.53","$1,287.37",NO
2026-04-27 04:00:00 UTC,"$78,924.22","$78,473.17","$79,883.69","$1,410.51",YES
2026-04-27 03:00:00 UTC,"$79,105.49","$78,295.81","$80,091.75","$1,795.94",YES
2026-04-27 02:00:00 UTC,"$79,130.01","$78,806.34","$79,992.19","$1,185.85",YES
2026-04-27 01:00:00 UTC,"$79,283.66","$78,876.01","$79,837.57",$961.56,YES
2026-04-27 00:00:00 UTC,"$79,308.60","$78,214.99","$79,209.65",$994.66,NO
2026-04-26 23:00:00 UTC,"$78,657.55","$77,891.04","$78,814.22",$923.18,YES
2026-04-26 22:00:00 UTC,"$78,313.52","$77,968.35","$78,942.47",$974.12,YES
2026-04-26 21:00:00 UTC,"$78,417.41","$77,697.80","$78,716.26","$1,018.47",YES
2026-04-26 20:00:00 UTC,"$78,194.22","$77,787.15","$78,706.68",$919.53,YES
2026-04-26 19:00:00 UTC,"$78,221.16","$77,837.17","$78,770.00",$932.83,YES
2026-04-26 18:00:00 UTC,"$78,283.96","$77,571.16","$78,483.74",$912.59,YES
2026-04-26 17:00:00 UTC,"$78,018.57","$77,475.83","$78,410.93",$935.10,YES
2026-04-26 16:00:00 UTC,"$77,919.43","$77,596.21","$78,561.29",$965.08,YES
2026-04-26 15:00:00 UTC,"$78,049.00","$77,575.30","$78,610.14","$1,034.84",YES
2026-04-26 14:00:00 UTC,"$78,095.66","$77,506.69","$78,430.14",$923.46,YES
2026-04-26 13:00:00 UTC,"$77,977.79","$77,409.53","$78,329.81",$920.28,YES
2026-04-26 12:00:00 UTC,"$77,833.08","$77,654.39","$78,575.09",$920.70,YES
2026-04-26 11:00:00 UTC,"$78,101.44","$77,542.51","$78,486.93",$944.41,YES
2026-04-26 10:00:00 UTC,"$78,002.43","$77,498.66","$78,544.81","$1,046.16",YES
2026-04-26 09:00:00 UTC,"$77,999.99","$77,522.53","$78,613.69","$1,091.17",YES
2026-04-26 08:00:00 UTC,"$78,032.59","$77,584.79","$78,734.50","$1,149.72",YES
2026-04-26 07:00:00 UTC,"$78,102.53","$77,368.79","$78,652.67","$1,283.88",YES
2026-04-26 06:00:00 UTC,"$77,999.04","$77,527.34","$78,529.37","$1,002.02",YES
2026-04-26 05:00:00 UTC,"$77,983.31","$77,310.54","$78,236.87",$926.34,YES
2026-04-26 04:00:00 UTC,"$77,774.29","$76,945.33","$77,846.14",$900.81,YES
2026-04-26 03:00:00 UTC,"$77,400.21","$77,035.94","$77,926.72",$890.77,YES
2026-04-26 02:00:00 UTC,"$77,512.67","$77,001.73","$77,885.06",$883.34,YES
2026-04-26 01:00:00 UTC,"$77,461.16","$77,085.51","$77,990.95",$905.44,YES
2026-04-26 00:00:00 UTC,"$77,502.40","$77,119.83","$78,141.39","$1,021.56",YES
2026-04-25 23:00:00 UTC,"$77,625.00","$77,063.40","$78,059.40",$996.00,YES
2026-04-25 22:00:00 UTC,"$77,557.01","$77,042.98","$78,000.29",$957.32,YES
2026-04-25 21:00:00 UTC,"$77,525.84","$76,961.18","$77,959.00",$997.82,YES
2026-04-25 20:00:00 UTC,"$77,479.13","$76,825.56","$77,811.51",$985.95,YES
2026-04-25 19:00:00 UTC,"$77,330.01","$76,720.89","$77,806.74","$1,085.86",YES
2026-04-25 18:00:00 UTC,"$77,313.00","$76,731.93","$77,762.49","$1,030.55",YES
2026-04-25 17:00:00 UTC,"$77,245.77","$76,892.17","$77,844.99",$952.82,YES
2026-04-25 16:00:00 UTC,"$77,397.27","$76,834.22","$77,826.46",$992.23,YES
2026-04-25 15:00:00 UTC,"$77,330.26","$77,188.03","$78,135.43",$947.40,YES
2026-04-25 14:00:00 UTC,"$77,656.75","$77,244.20","$78,177.55",$933.35,YES
2026-04-25 13:00:00 UTC,"$77,691.69","$77,127.73","$77,990.67",$862.94,YES
2026-04-25 12:00:00 UTC,"$77,557.14","$77,219.20","$78,203.28",$984.07,YES
2026-04-25 11:00:00 UTC,"$77,682.30","$77,338.15","$78,306.60",$968.45,YES
2026-04-25 10:00:00 UTC,"$77,787.77","$77,260.50","$78,153.38",$892.88,YES
2026-04-25 09:00:00 UTC,"$77,714.55","$77,169.96","$78,062.42",$892.45,YES
2026-04-25 08:00:00 UTC,"$77,643.37","$77,027.82","$77,967.92",$940.10,YES
2026-04-25 07:00:00 UTC,"$77,501.19","$76,987.88","$77,974.17",$986.29,YES
2026-04-25 06:00:00 UTC,"$77,503.63","$77,054.40","$77,978.46",$924.07,YES
2026-04-25 05:00:00 UTC,"$77,510.28","$77,157.89","$78,144.40",$986.51,YES
2026-04-25 04:00:00 UTC,"$77,619.05","$77,162.30","$78,157.54",$995.24,YES
2026-04-25 03:00:00 UTC,"$77,679.07","$77,080.42","$78,057.13",$976.71,YES
2026-04-25 02:00:00 UTC,"$77,607.80","$76,982.02","$78,001.47","$1,019.44",YES
2026-04-25 01:00:00 UTC,"$77,541.63","$76,919.48","$77,956.25","$1,036.78",YES
2026-04-25 00:00:00 UTC,"$77,456.88","$76,880.06","$77,928.34","$1,048.28",YES
2026-04-24 23:00:00 UTC,"$77,437.13","$76,802.79","$77,782.52",$979.72,YES
2026-04-24 22:00:00 UTC,"$77,328.91","$77,036.94","$78,024.77",$987.83,YES
2026-04-24 21:00:00 UTC,"$77,536.48","$77,182.47","$78,210.83","$1,028.36",YES
2026-04-24 20:00:00 UTC,"$77,718.31","$77,095.74","$78,118.81","$1,023.07",YES
2026-04-24 19:00:00 UTC,"$77,628.85","$77,065.25","$78,134.61","$1,069.37",YES
2026-04-24 18:00:00 UTC,"$77,618.24","$77,186.16","$78,194.08","$1,007.91",YES
2026-04-24 17:00:00 UTC,"$77,681.71","$77,204.52","$78,328.86","$1,124.35",YES
2026-04-24 16:00:00 UTC,"$77,777.28","$77,433.26","$78,639.00","$1,205.74",YES
2026-04-24 15:00:00 UTC,"$78,038.62","$77,364.46","$78,654.67","$1,290.22",YES
2026-04-24 14:00:00 UTC,"$78,037.64","$77,336.99","$78,888.29","$1,551.31",YES
2026-04-24 13:00:00 UTC,"$78,093.79","$77,704.36","$78,884.49","$1,180.13",YES
2026-04-24 12:00:00 UTC,"$78,275.66","$77,679.90","$78,788.64","$1,108.75",YES
2026-04-24 11:00:00 UTC,"$78,240.26","$77,175.53","$78,232.79","$1,057.26",NO
2026-04-24 10:00:00 UTC,"$77,752.36","$77,013.37","$78,082.16","$1,068.79",YES
2026-04-24 09:00:00 UTC,"$77,527.69","$77,239.06","$78,326.16","$1,087.11",YES
2026-04-24 08:00:00 UTC,"$77,785.71","$77,035.65","$78,232.65","$1,197.00",YES
2026-04-24 07:00:00 UTC,"$77,644.60","$77,230.34","$78,392.92","$1,162.58",YES
2026-04-24 06:00:00 UTC,"$77,789.75","$77,281.83","$78,594.86","$1,313.03",YES
2026-04-24 05:00:00 UTC,"$77,953.48","$77,038.94","$78,231.58","$1,192.64",YES
2026-04-24 04:00:00 UTC,"$77,670.00","$77,221.92","$78,248.68","$1,026.76",YES
2026-04-24 03:00:00 UTC,"$77,737.85","$77,608.77","$78,713.57","$1,104.80",YES
2026-04-24 02:00:00 UTC,"$78,125.65","$77,898.54","$79,044.99","$1,146.44",YES
2026-04-24 01:00:00 UTC,"$78,429.73","$77,837.74","$79,114.04","$1,276.30",YES
2026-04-24 00:00:00 UTC,"$78,417.22","$77,764.18","$78,808.27","$1,044.09",YES
2026-04-23 23:00:00 UTC,"$78,257.48","$77,719.07","$78,824.33","$1,105.26",YES
2026-04-23 22:00:00 UTC,"$78,235.30","$77,289.61","$78,460.72","$1,171.11",YES
2026-04-23 21:00:00 UTC,"$77,864.83","$77,202.04","$78,526.18","$1,324.14",YES
2026-04-23 20:00:00 UTC,"$77,886.97","$76,965.58","$78,474.84","$1,509.26",YES
2026-04-23 19:00:00 UTC,"$77,727.26","$76,925.68","$78,374.55","$1,448.87",YES
2026-04-23 18:00:00 UTC,"$77,678.65","$76,980.80","$78,537.91","$1,557.11",YES
2026-04-23 17:00:00 UTC,"$77,769.21","$77,293.81","$79,022.76","$1,728.95",YES
2026-04-23 16:00:00 UTC,"$78,103.72","$77,825.81","$78,987.96","$1,162.15",YES
2026-04-23 15:00:00 UTC,"$78,376.76","$77,577.24","$78,720.28","$1,143.04",YES
2026-04-23 14:00:00 UTC,"$78,180.77","$76,952.48","$78,118.26","$1,165.78",NO
2026-04-23 13:00:00 UTC,"$77,532.23","$77,320.67","$78,391.32","$1,070.65",YES
2026-04-23 12:00:00 UTC,"$77,870.53","$77,112.15","$78,191.18","$1,079.02",YES
2026-04-23 11:00:00 UTC,"$77,704.62","$76,849.72","$77,915.94","$1,066.22",YES
2026-04-23 10:00:00 UTC,"$77,403.63","$77,103.55","$78,138.13","$1,034.58",YES
2026-04-23 09:00:00 UTC,"$77,655.34","$77,340.70","$78,358.64","$1,017.94",YES
2026-04-23 08:00:00 UTC,"$77,858.35","$77,498.19","$78,557.35","$1,059.16",YES
2026-04-23 07:00:00 UTC,"$78,048.62","$77,610.57","$78,839.06","$1,228.48",YES
2026-04-23 06:00:00 UTC,"$78,211.43","$77,436.39","$78,662.33","$1,225.94",YES
2026-04-23 05:00:00 UTC,"$78,033.87","$77,232.97","$78,565.17","$1,332.20",YES
2026-04-23 04:00:00 UTC,"$77,920.09","$77,159.05","$78,325.66","$1,166.61",YES
2026-04-23 03:00:00 UTC,"$77,746.46","$77,367.88","$78,631.64","$1,263.76",YES
2026-04-23 02:00:00 UTC,"$77,939.92","$77,751.36","$78,996.29","$1,244.93",YES
2026-04-23 01:00:00 UTC,"$78,359.23","$77,842.86","$79,085.87","$1,243.01",YES
2026-04-23 00:00:00 UTC,"$78,424.29","$77,525.30","$78,862.19","$1,336.89",YES
2026-04-22 23:00:00 UTC,"$78,178.23","$78,063.67","$79,285.75","$1,222.07",YES
2026-04-22 22:00:00 UTC,"$78,607.95","$78,233.66","$79,334.19","$1,100.53",YES
2026-04-22 21:00:00 UTC,"$78,762.69","$77,921.31","$79,126.42","$1,205.11",YES
2026-04-22 20:00:00 UTC,"$78,436.68","$78,272.54","$79,645.39","$1,372.85",YES
2026-04-22 19:00:00 UTC,"$78,846.62","$78,362.35","$79,863.64","$1,501.29",YES
2026-04-22 18:00:00 UTC,"$79,022.39","$78,309.93","$79,672.01","$1,362.08",YES
2026-04-22 17:00:00 UTC,"$78,900.00","$78,174.11","$79,631.87","$1,457.75",YES
2026-04-22 16:00:00 UTC,"$78,743.59","$78,563.33","$80,261.45","$1,698.12",YES
2026-04-22 15:00:00 UTC,"$79,272.90","$78,722.39","$79,642.81",$920.43,YES
2026-04-22 14:00:00 UTC,"$79,045.75","$78,397.65","$79,464.10","$1,066.45",YES
2026-04-22 13:00:00 UTC,"$78,840.94","$77,816.14","$78,914.32","$1,098.19",YES
2026-04-22 12:00:00 UTC,"$78,236.05","$77,868.73","$78,939.60","$1,070.87",YES
2026-04-22 11:00:00 UTC,"$78,300.00","$77,646.97","$78,841.62","$1,194.64",YES
2026-04-22 10:00:00 UTC,"$78,157.41","$77,384.05","$78,841.23","$1,457.18",YES
2026-04-22 09:00:00 UTC,"$78,001.95","$77,265.84","$78,993.14","$1,727.30",YES
2026-04-22 08:00:00 UTC,"$78,010.92","$77,058.36","$79,177.36","$2,119.00",YES
2026-04-22 07:00:00 UTC,"$78,012.79","$77,073.85","$79,194.33","$2,120.49",YES
2026-04-22 06:00:00 UTC,"$78,010.72","$76,757.31","$79,548.03","$2,790.73",YES
2026-04-22 05:00:00 UTC,"$77,994.93","$75,877.16","$79,330.18","$3,453.02",YES
2026-04-22 04:00:00 UTC,"$77,523.00","$77,123.48","$78,195.89","$1,072.41",YES
2026-04-22 03:00:00 UTC,"$77,521.48","$76,675.79","$78,480.22","$1,804.42",YES
2026-04-22 02:00:00 UTC,"$77,604.71","$75,201.28","$77,371.98","$2,170.71",NO
2026-04-22 01:00:00 UTC,"$76,297.99","$75,692.40","$77,104.19","$1,411.79",YES
2026-04-22 00:00:00 UTC,"$76,370.45","$75,491.53","$77,128.84","$1,637.31",YES
2026-04-21 23:00:00 UTC,"$76,336.15","$74,595.26","$76,788.63","$2,193.37",YES
2026-04-21 22:00:00 UTC,"$75,650.04","$74,869.09","$76,230.97","$1,361.88",YES
2026-04-21 21:00:00 UTC,"$75,549.99","$75,152.97","$76,101.13",$948.16,YES
2026-04-21 20:00:00 UTC,"$75,698.51","$74,493.09","$75,478.26",$985.16,NO
2026-04-21 19:00:00 UTC,"$75,023.43","$75,071.92","$76,070.54",$998.62,NO
2026-04-21 18:00:00 UTC,"$75,610.21","$74,998.92","$76,055.86","$1,056.94",YES
2026-04-21 17:00:00 UTC,"$75,545.62","$75,211.31","$76,354.87","$1,143.56",YES
2026-04-21 16:00:00 UTC,"$75,781.18","$75,205.55","$76,412.45","$1,206.89",YES
2026-04-21 15:00:00 UTC,"$75,834.65","$75,011.92","$76,360.71","$1,348.79",YES
2026-04-21 14:00:00 UTC,"$75,675.05","$75,170.02","$76,590.10","$1,420.08",YES
2026-04-21 13:00:00 UTC,"$75,899.98","$75,283.30","$76,802.31","$1,519.01",YES
2026-04-21 12:00:00 UTC,"$76,009.46","$75,895.49","$77,158.46","$1,262.97",YES
2026-04-21 11:00:00 UTC,"$76,452.94","$76,152.82","$77,506.07","$1,353.25",YES
2026-04-21 10:00:00 UTC,"$76,746.41","$75,994.23","$76,916.97",$922.74,YES
2026-04-21 09:00:00 UTC,"$76,362.77","$76,023.93","$77,014.61",$990.68,YES
2026-04-21 08:00:00 UTC,"$76,507.21","$75,626.66","$76,625.02",$998.36,YES
2026-04-21 07:00:00 UTC,"$76,084.34","$75,457.87","$76,518.38","$1,060.51",YES
2026-04-21 06:00:00 UTC,"$75,974.11","$75,270.81","$76,381.76","$1,110.95",YES
2026-04-21 05:00:00 UTC,"$75,802.00","$75,239.81","$76,424.26","$1,184.45",YES
2026-04-21 04:00:00 UTC,"$75,813.81","$75,189.54","$76,206.68","$1,017.15",YES
2026-04-21 03:00:00 UTC,"$75,710.30","$75,039.35","$76,207.54","$1,168.19",YES
2026-04-21 02:00:00 UTC,"$75,581.33","$75,386.16","$76,512.87","$1,126.71",YES
2026-04-21 01:00:00 UTC,"$75,927.59","$75,524.94","$76,698.33","$1,173.40",YES
2026-04-21 00:00:00 UTC,"$76,092.45","$75,154.59","$76,640.22","$1,485.63",YES
2026-04-20 23:00:00 UTC,"$75,840.97","$75,295.21","$76,763.78","$1,468.56",YES
2026-04-20 22:00:00 UTC,"$75,974.24","$75,084.11","$76,945.23","$1,861.12",YES
2026-04-20 21:00:00 UTC,"$75,954.71","$75,245.02","$77,319.78","$2,074.76",YES
2026-04-20 20:00:00 UTC,"$76,276.17","$75,403.78","$77,444.38","$2,040.60",YES
2026-04-20 19:00:00 UTC,"$76,296.96","$75,585.18","$77,369.60","$1,784.42",YES
2026-04-20 18:00:00 UTC,"$76,423.69","$75,000.31","$76,807.71","$1,807.40",YES
2026-04-20 17:00:00 UTC,"$75,898.14","$74,912.28","$75,848.24",$935.96,NO
2026-04-20 16:00:00 UTC,"$75,338.74","$75,238.32","$76,207.95",$969.64,YES
2026-04-20 15:00:00 UTC,"$75,716.77","$74,552.49","$75,552.85","$1,000.35",NO
2026-04-20 14:00:00 UTC,"$75,034.79","$74,768.16","$75,917.37","$1,149.22",YES
2026-04-20 13:00:00 UTC,"$75,269.38","$74,761.79","$75,964.40","$1,202.61",YES
2026-04-20 12:00:00 UTC,"$75,289.90","$74,551.40","$75,846.52","$1,295.12",YES
2026-04-20 11:00:00 UTC,"$75,192.71","$74,413.57","$75,665.52","$1,251.95",YES
2026-04-20 10:00:00 UTC,"$75,027.26","$74,331.63","$75,752.89","$1,421.27",YES
2026-04-20 09:00:00 UTC,"$75,062.77","$73,909.89","$75,603.57","$1,693.67",YES
2026-04-20 08:00:00 UTC,"$74,728.91","$74,292.66","$75,424.47","$1,131.81",YES
2026-04-20 07:00:00 UTC,"$74,837.17","$74,202.18","$75,305.50","$1,103.33",YES
2026-04-20 06:00:00 UTC,"$74,786.59","$73,616.54","$74,914.26","$1,297.72",YES
2026-04-20 05:00:00 UTC,"$74,264.15","$73,927.07","$75,280.22","$1,353.15",YES
2026-04-20 04:00:00 UTC,"$74,567.64","$73,788.02","$75,402.98","$1,614.96",YES
2026-04-20 03:00:00 UTC,"$74,634.00","$73,581.18","$75,182.84","$1,601.66",YES
2026-04-20 02:00:00 UTC,"$74,410.01","$74,001.66","$75,054.26","$1,052.60",YES
2026-04-20 01:00:00 UTC,"$74,595.13","$73,558.89","$74,771.89","$1,212.99",YES
2026-04-20 00:00:00 UTC,"$74,280.01","$73,178.20","$74,286.86","$1,108.66",YES
2026-04-19 23:00:00 UTC,"$73,801.79","$73,418.73","$74,520.38","$1,101.66",YES
2026-04-19 22:00:00 UTC,"$74,047.34","$73,759.74","$74,940.48","$1,180.74",YES
2026-04-19 21:00:00 UTC,"$74,425.15","$74,027.93","$75,188.30","$1,160.37",YES
2026-04-19 20:00:00 UTC,"$74,630.00","$74,155.51","$75,591.30","$1,435.79",YES
2026-04-19 19:00:00 UTC,"$74,965.47","$74,082.23","$75,310.40","$1,228.17",YES
2026-04-19 18:00:00 UTC,"$74,770.11","$74,225.47","$75,288.39","$1,062.92",YES
2026-04-19 17:00:00 UTC,"$74,791.26","$74,805.71","$76,008.58","$1,202.87",NO
2026-04-19 16:00:00 UTC,"$75,382.86","$75,189.10","$76,613.76","$1,424.65",YES
2026-04-19 15:00:00 UTC,"$75,846.63","$75,395.17","$76,657.89","$1,262.73",YES
2026-04-19 14:00:00 UTC,"$76,024.01","$75,147.32","$76,605.60","$1,458.28",YES
2026-04-19 13:00:00 UTC,"$75,921.75","$75,055.59","$76,133.92","$1,078.33",YES
2026-04-19 12:00:00 UTC,"$75,571.60","$75,061.89","$76,053.48",$991.59,YES
2026-04-19 11:00:00 UTC,"$75,604.11","$74,703.28","$75,662.88",$959.60,YES
2026-04-19 10:00:00 UTC,"$75,222.45","$74,504.74","$75,386.35",$881.61,YES
2026-04-19 09:00:00 UTC,"$75,015.00","$74,741.74","$75,675.41",$933.67,YES
2026-04-19 08:00:00 UTC,"$75,257.60","$74,754.66","$75,667.48",$912.82,YES
2026-04-19 07:00:00 UTC,"$75,252.34","$74,902.24","$75,798.06",$895.82,YES
2026-04-19 06:00:00 UTC,"$75,400.09","$75,075.69","$75,965.62",$889.93,YES
2026-04-19 05:00:00 UTC,"$75,545.60","$75,164.01","$76,033.91",$869.89,YES
2026-04-19 04:00:00 UTC,"$75,664.62","$75,018.92","$75,940.39",$921.47,YES
2026-04-19 03:00:00 UTC,"$75,515.77","$75,018.44","$75,911.65",$893.21,YES
2026-04-19 02:00:00 UTC,"$75,496.00","$75,144.01","$76,055.37",$911.36,YES
2026-04-19 01:00:00 UTC,"$75,621.95","$75,187.70","$76,109.44",$921.74,YES
2026-04-19 00:00:00 UTC,"$75,693.01","$75,198.23","$76,121.62",$923.38,YES
2026-04-18 23:00:00 UTC,"$75,691.76","$75,301.40","$76,239.15",$937.75,YES
2026-04-18 22:00:00 UTC,"$75,813.53","$75,322.87","$76,252.88",$930.01,YES
2026-04-18 21:00:00 UTC,"$75,821.34","$75,200.21","$76,211.11","$1,010.90",YES
2026-04-18 20:00:00 UTC,"$75,754.78","$75,078.76","$76,105.86","$1,027.10",YES
2026-04-18 19:00:00 UTC,"$75,649.85","$75,099.40","$76,088.44",$989.04,YES
2026-04-18 18:00:00 UTC,"$75,651.78","$75,281.30","$76,331.38","$1,050.08",YES
2026-04-18 17:00:00 UTC,"$75,828.51","$75,414.57","$76,436.27","$1,021.70",YES
2026-04-18 16:00:00 UTC,"$75,943.35","$75,589.81","$76,638.30","$1,048.49",YES
2026-04-18 15:00:00 UTC,"$76,167.34","$75,672.17","$76,772.91","$1,100.74",YES
2026-04-18 14:00:00 UTC,"$76,249.99","$75,499.38","$76,640.76","$1,141.38",YES
2026-04-18 13:00:00 UTC,"$76,122.87","$75,551.54","$76,790.40","$1,238.85",YES
2026-04-18 12:00:00 UTC,"$76,206.97","$75,453.76","$76,516.83","$1,063.07",YES
2026-04-18 11:00:00 UTC,"$76,039.05","$75,640.87","$76,707.65","$1,066.78",YES
2026-04-18 10:00:00 UTC,"$76,189.56","$76,080.13","$77,085.25","$1,005.12",YES
2026-04-18 09:00:00 UTC,"$76,599.89","$76,264.24","$77,239.88",$975.64,YES
2026-04-18 08:00:00 UTC,"$76,738.63","$76,512.98","$77,571.13","$1,058.16",YES
2026-04-18 07:00:00 UTC,"$76,997.80","$76,634.43","$77,690.63","$1,056.20",YES
2026-04-18 06:00:00 UTC,"$77,136.01","$76,642.78","$77,712.86","$1,070.08",YES
2026-04-18 05:00:00 UTC,"$77,134.66","$76,631.30","$77,690.05","$1,058.75",YES
2026-04-18 04:00:00 UTC,"$77,100.74","$76,538.35","$77,600.80","$1,062.45",YES
2026-04-18 03:00:00 UTC,"$77,005.47","$76,795.03","$77,923.84","$1,128.81",YES
2026-04-18 02:00:00 UTC,"$77,292.52","$76,647.94","$77,838.05","$1,190.12",YES
2026-04-18 01:00:00 UTC,"$77,218.07","$76,641.87","$77,758.98","$1,117.10",YES
